id,address,name,eth,raw,tx,link,comment
,0x6AFB7c9a6E8F34a3E0eC6b734942a5589A84F44C,wavey,3.2556840708691235,3.2556840708691236e+18,pending,,strategist
,0x740d25cFda3aF381D90B6800C245E670E7841cd8,poolpi,4.951993433506804,4.951993433506804e+18,pending,,strategist
,0xBedf3Cf16ba1FcE6c3B751903Cf77E51d51E05b8,dudesahn,3.70315944,3.70315944e+18,pending,,strategist
,0xfDB330A6E993Ce4BBA457687807c6eE6C650722C,@tonkers_kuma,0.6868468963767507,6.868468963767507e+17,pending,,strategist
